id,page,order,purpose,sourceUrl,calibrationPath,replacementPath,sourceWidth,sourceHeight,format,status,notes
ch22-011,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,11,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 11,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/011_image_NwvvbJkuco.png,/article-assets/source-calibration/ch22/011.png,/article-assets/replacements/ch22/011.png,2150,1190,png,awaiting-replacement,
ch22-012,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,12,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 12,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/012_image_LEKGbkn2Go.png,/article-assets/source-calibration/ch22/012.png,/article-assets/replacements/ch22/012.png,1406,998,png,awaiting-replacement,
ch22-013,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,13,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 13,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/013_image_Mp0ZbEmn7o.png,/article-assets/source-calibration/ch22/013.png,/article-assets/replacements/ch22/013.png,2274,1744,png,awaiting-replacement,
ch22-014,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,14,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 14,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/014_image_C1aCbJYz3o.png,/article-assets/source-calibration/ch22/014.png,/article-assets/replacements/ch22/014.png,1672,1342,png,awaiting-replacement,
ch22-015,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,15,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 15,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/015_image_MG56bW6jlo.png,/article-assets/source-calibration/ch22/015.png,/article-assets/replacements/ch22/015.png,1080,578,png,awaiting-replacement,
ch22-016,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,16,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 16,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/016_image_HoW7bnRYFo.png,/article-assets/source-calibration/ch22/016.png,/article-assets/replacements/ch22/016.png,1080,987,png,awaiting-replacement,
ch23-001,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 23 章 其他用法补充：WorkBuddy 实操案例集/,1,第 23 章 其他用法补充：WorkBuddy 实操案例集 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2023%20%E7%AB%A0%20%E5%85%B6%E4%BB%96%E7%94%A8%E6%B3%95%E8%A1%A5%E5%85%85%EF%BC%9AWorkBuddy%20%E5%AE%9E%E6%93%8D%E6%A1%88%E4%BE%8B%E9%9B%86/assets/001_01_app_templates_To5yb29RMo.gif,/article-assets/source-calibration/ch23/001.gif,/article-assets/replacements/ch23/001.gif,1466,820,gif,awaiting-replacement,
ch23-002,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 23 章 其他用法补充：WorkBuddy 实操案例集/,2,第 23 章 其他用法补充：WorkBuddy 实操案例集 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2023%20%E7%AB%A0%20%E5%85%B6%E4%BB%96%E7%94%A8%E6%B3%95%E8%A1%A5%E5%85%85%EF%BC%9AWorkBuddy%20%E5%AE%9E%E6%93%8D%E6%A1%88%E4%BE%8B%E9%9B%86/assets/002_image_F4BfbagcFo.png,/article-assets/source-calibration/ch23/002.png,/article-assets/replacements/ch23/002.png,2078,1510,png,awaiting-replacement,
ch23-003,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 23 章 其他用法补充：WorkBuddy 实操案例集/,3,第 23 章 其他用法补充：WorkBuddy 实操案例集 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2023%20%E7%AB%A0%20%E5%85%B6%E4%BB%96%E7%94%A8%E6%B3%95%E8%A1%A5%E5%85%85%EF%BC%9AWorkBuddy%20%E5%AE%9E%E6%93%8D%E6%A1%88%E4%BE%8B%E9%9B%86/assets/004_03_website_design_WX9gb8dBMo.gif,/article-assets/source-calibration/ch23/003.gif,/article-assets/replacements/ch23/003.gif,1916,1082,gif,awaiting-replacement,
ch23-004,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 23 章 其他用法补充：WorkBuddy 实操案例集/,4,第 23 章 其他用法补充：WorkBuddy 实操案例集 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2023%20%E7%AB%A0%20%E5%85%B6%E4%BB%96%E7%94%A8%E6%B3%95%E8%A1%A5%E5%85%85%EF%BC%9AWorkBuddy%20%E5%AE%9E%E6%93%8D%E6%A1%88%E4%BE%8B%E9%9B%86/assets/005_04_skill_music_GxX3brlGeo.png,/article-assets/source-calibration/ch23/004.png,/article-assets/replacements/ch23/004.png,1673,1374,png,awaiting-replacement,
ch24-001,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,1,第 24 章 如何进行多 Agent 系统设计 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/001_image_AkBibtRBOo.png,/article-assets/source-calibration/ch24/001.png,/article-assets/replacements/ch24/001.png,764,444,png,awaiting-replacement,
ch24-002,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,2,第 24 章 如何进行多 Agent 系统设计 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/002_image_WdfWbMN9Do.png,/article-assets/source-calibration/ch24/002.png,/article-assets/replacements/ch24/002.png,1780,1682,png,awaiting-replacement,
ch24-003,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,3,第 24 章 如何进行多 Agent 系统设计 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/003_image_NhwLbBH33o.png,/article-assets/source-calibration/ch24/003.png,/article-assets/replacements/ch24/003.png,2874,1170,png,awaiting-replacement,
ch24-004,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,4,第 24 章 如何进行多 Agent 系统设计 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/004_image_MdzDbUKmlo.png,/article-assets/source-calibration/ch24/004.png,/article-assets/replacements/ch24/004.png,1080,900,png,awaiting-replacement,
ch24-005,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,5,第 24 章 如何进行多 Agent 系统设计 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/005_image_QASabZlKzo.png,/article-assets/source-calibration/ch24/005.png,/article-assets/replacements/ch24/005.png,1080,876,png,awaiting-replacement,
ch24-006,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,6,第 24 章 如何进行多 Agent 系统设计 — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/007_image_BNYQbIE2no.png,/article-assets/source-calibration/ch24/006.png,/article-assets/replacements/ch24/006.png,2872,652,png,awaiting-replacement,
ch24-007,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,7,第 24 章 如何进行多 Agent 系统设计 — image 7,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/008_image_KXwlbyY7Oo.png,/article-assets/source-calibration/ch24/007.png,/article-assets/replacements/ch24/007.png,1768,1022,png,awaiting-replacement,
ch24-008,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 24 章 如何进行多 Agent 系统设计/,8,第 24 章 如何进行多 Agent 系统设计 — image 8,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2024%20%E7%AB%A0%20%E5%A6%82%E4%BD%95%E8%BF%9B%E8%A1%8C%E5%A4%9A%20Agent%20%E7%B3%BB%E7%BB%9F%E8%AE%BE%E8%AE%A1/assets/009_image_HDlMbAHGTo.png,/article-assets/source-calibration/ch24/008.png,/article-assets/replacements/ch24/008.png,2332,1546,png,awaiting-replacement,
ch25-001,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 25 章 自动化工作流的可靠性/,1,第 25 章 自动化工作流的可靠性 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2025%20%E7%AB%A0%20%E8%87%AA%E5%8A%A8%E5%8C%96%E5%B7%A5%E4%BD%9C%E6%B5%81%E7%9A%84%E5%8F%AF%E9%9D%A0%E6%80%A7/assets/001_image_FGBhb1udco.png,/article-assets/source-calibration/ch25/001.png,/article-assets/replacements/ch25/001.png,1864,1084,png,awaiting-replacement,
ch25-002,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 25 章 自动化工作流的可靠性/,2,第 25 章 自动化工作流的可靠性 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2025%20%E7%AB%A0%20%E8%87%AA%E5%8A%A8%E5%8C%96%E5%B7%A5%E4%BD%9C%E6%B5%81%E7%9A%84%E5%8F%AF%E9%9D%A0%E6%80%A7/assets/002_image_Yuucbmf9So.png,/article-assets/source-calibration/ch25/002.png,/article-assets/replacements/ch25/002.png,2320,1636,png,awaiting-replacement,
ch25-003,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 25 章 自动化工作流的可靠性/,3,第 25 章 自动化工作流的可靠性 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2025%20%E7%AB%A0%20%E8%87%AA%E5%8A%A8%E5%8C%96%E5%B7%A5%E4%BD%9C%E6%B5%81%E7%9A%84%E5%8F%AF%E9%9D%A0%E6%80%A7/assets/003_image_RNrFb50Tqo.png,/article-assets/source-calibration/ch25/003.png,/article-assets/replacements/ch25/003.png,1172,916,png,awaiting-replacement,
ch25-004,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 25 章 自动化工作流的可靠性/,4,第 25 章 自动化工作流的可靠性 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2025%20%E7%AB%A0%20%E8%87%AA%E5%8A%A8%E5%8C%96%E5%B7%A5%E4%BD%9C%E6%B5%81%E7%9A%84%E5%8F%AF%E9%9D%A0%E6%80%A7/assets/004_image_IPtlb5D3Zo.png,/article-assets/source-calibration/ch25/004.png,/article-assets/replacements/ch25/004.png,1762,1078,png,awaiting-replacement,
ch25-005,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 25 章 自动化工作流的可靠性/,5,第 25 章 自动化工作流的可靠性 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2025%20%E7%AB%A0%20%E8%87%AA%E5%8A%A8%E5%8C%96%E5%B7%A5%E4%BD%9C%E6%B5%81%E7%9A%84%E5%8F%AF%E9%9D%A0%E6%80%A7/assets/005_image_A6Jmbe0tao.png,/article-assets/source-calibration/ch25/005.png,/article-assets/replacements/ch25/005.png,2330,1764,png,awaiting-replacement,
case-index-001,/cases/,1,刘聪NLP 微信二维码，添加时备注 workbuddy共创,https://workbuddy.homes/cases/workbuddy-co-create-wechat.png,/article-assets/source-calibration/case-index/001.jpg,/article-assets/replacements/case-index/001.jpg,828,1224,jpg,awaiting-replacement,
case-annual-report-digital-transformation-001,/cases/submissions/annual-report-digital-transformation/,1,案例封面：数字化转型叙事分析报告首页,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/cover.png,/article-assets/source-calibration/case-annual-report-digital-transformation/001.png,/article-assets/replacements/case-annual-report-digital-transformation/001.png,1600,1291,png,awaiting-replacement,
case-annual-report-digital-transformation-002,/cases/submissions/annual-report-digital-transformation/,2,在 WorkBuddy 首页输入任务指令并选中「智数分析专家团」,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/primary-input.png,/article-assets/source-calibration/case-annual-report-digital-transformation/002.png,/article-assets/replacements/case-annual-report-digital-transformation/002.png,1600,1039,png,awaiting-replacement,
case-annual-report-digital-transformation-003,/cases/submissions/annual-report-digital-transformation/,3,专家团创建协作团队并生成任务清单,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/agent-swarm-todo.png,/article-assets/source-calibration/case-annual-report-digital-transformation/003.png,/article-assets/replacements/case-annual-report-digital-transformation/003.png,1600,1216,png,awaiting-replacement,
case-annual-report-digital-transformation-004,/cases/submissions/annual-report-digital-transformation/,4,专家团成员分工执行，实时汇报各阶段关键发现,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/start-agents-swarm.png,/article-assets/source-calibration/case-annual-report-digital-transformation/004.png,/article-assets/replacements/case-annual-report-digital-transformation/004.png,1600,1783,png,awaiting-replacement,
case-annual-report-digital-transformation-005,/cases/submissions/annual-report-digital-transformation/,5,执行产出的目录结构：年报原文、可复现脚本、中间数据与最终报告,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/source-files.png,/article-assets/source-calibration/case-annual-report-digital-transformation/005.png,/article-assets/replacements/case-annual-report-digital-transformation/005.png,1600,1330,png,awaiting-replacement,
case-annual-report-digital-transformation-006,/cases/submissions/annual-report-digital-transformation/,6,报告核心问题分析：理论依据 + 实证数据 + 词频热力图,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/report-charts.png,/article-assets/source-calibration/case-annual-report-digital-transformation/006.png,/article-assets/replacements/case-annual-report-digital-transformation/006.png,1600,1398,png,awaiting-replacement,
case-annual-report-digital-transformation-007,/cases/submissions/annual-report-digital-transformation/,7,数字化成熟度评估：双维评分卡与五维雷达图,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/report-framework.png,/article-assets/source-calibration/case-annual-report-digital-transformation/007.png,/article-assets/replacements/case-annual-report-digital-transformation/007.png,1600,1304,png,awaiting-replacement,
case-annual-report-digital-transformation-008,/cases/submissions/annual-report-digital-transformation/,8,报告附录：缩略语表,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/report-conclusion.png,/article-assets/source-calibration/case-annual-report-digital-transformation/008.png,/article-assets/replacements/case-annual-report-digital-transformation/008.png,1600,1339,png,awaiting-replacement,
case-annual-report-digital-transformation-009,/cases/submissions/annual-report-digital-transformation/,9,WorkBuddy 中的交付总结：交付物清单、报告结构与亮点发现,https://workbuddy.homes/cases/submissions/annual-report-digital-transformation/assets/workbuddy-result.png,/article-assets/source-calibration/case-annual-report-digital-transformation/009.png,/article-assets/replacements/case-annual-report-digital-transformation/009.png,1600,1036,png,awaiting-replacement,
case-daily-ai-news-001,/cases/submissions/daily-ai-news/,1,WorkBuddy 获取 AIHot Skill 并执行安全检查,https://workbuddy.homes/cases/submissions/daily-ai-news/assets/aihot-install.png,/article-assets/source-calibration/case-daily-ai-news/001.png,/article-assets/replacements/case-daily-ai-news/001.png,2132,746,png,awaiting-replacement,
case-daily-ai-news-002,/cases/submissions/daily-ai-news/,2,AIHot 查询最近 7 天 OpenAI 动态的结果,https://workbuddy.homes/cases/submissions/daily-ai-news/assets/aihot-openai-result.png,/article-assets/source-calibration/case-daily-ai-news/002.png,/article-assets/replacements/case-daily-ai-news/002.png,2152,1462,png,awaiting-replacement,
case-daily-ai-news-003,/cases/submissions/daily-ai-news/,3,AIHot 生成今日 AI 大模型热点总结,https://workbuddy.homes/cases/submissions/daily-ai-news/assets/aihot-daily-report.png,/article-assets/source-calibration/case-daily-ai-news/003.png,/article-assets/replacements/case-daily-ai-news/003.png,1956,1548,png,awaiting-replacement,
case-jz-2025-showreel-001,/cases/submissions/jz-2025-showreel/,1,粒子球体形成后的初始画面,https://workbuddy.homes/cases/submissions/jz-2025-showreel/assets/showreel-sphere.png,/article-assets/source-calibration/case-jz-2025-showreel/001.png,/article-assets/replacements/case-jz-2025-showreel/001.png,1440,900,png,awaiting-replacement,
case-jz-2025-showreel-002,/cases/submissions/jz-2025-showreel/,2,场景展示效果,https://workbuddy.homes/cases/submissions/jz-2025-showreel/assets/showreel-scene.png,/article-assets/source-calibration/case-jz-2025-showreel/002.png,/article-assets/replacements/case-jz-2025-showreel/002.png,1440,900,png,awaiting-replacement,
case-tea-shop-sales-analysis-001,/cases/submissions/tea-shop-sales-analysis/,1,案例封面：门店运营分析看板,https://workbuddy.homes/cases/submissions/tea-shop-sales-analysis/assets/cover.jpg,/article-assets/source-calibration/case-tea-shop-sales-analysis/001.jpg,/article-assets/replacements/case-tea-shop-sales-analysis/001.jpg,2200,1764,jpg,awaiting-replacement,
case-tea-shop-sales-analysis-002,/cases/submissions/tea-shop-sales-analysis/,2,总部实际收到的门店 Excel：列名、格式、币种单位五花八门,https://workbuddy.homes/cases/submissions/tea-shop-sales-analysis/assets/mess-data.jpg,/article-assets/source-calibration/case-tea-shop-sales-analysis/002.jpg,/article-assets/replacements/case-tea-shop-sales-analysis/002.jpg,2200,1169,jpg,awaiting-replacement,
